Video_id,Segment_id,Pred,Pred_binary,Pred_7
C5-cY1nPQ20,9,0.85,positive,slightly positive
CKqDDh50gcU,0,0.63,positive,slightly positive
CKqDDh50gcU,1,0.85,positive,slightly positive
CKqDDh50gcU,2,0.76,positive,slightly positive
CKqDDh50gcU,3,0.6,positive,slightly positive
CKqDDh50gcU,4,0.85,positive,slightly positive
CKqDDh50gcU,5,0.23,positive,Neutral
CO2YoTZbUr0,0,-0.32,negative,Neutral
CO2YoTZbUr0,1,-1.5,negative,negative
CO2YoTZbUr0,2,-0.62,negative,slightly negative
CO2YoTZbUr0,3,-0.82,negative,slightly negative
CO2YoTZbUr0,4,-0.66,negative,slightly negative
CO2YoTZbUr0,5,-0.25,negative,Neutral
CO2YoTZbUr0,6,-1.4,negative,negative
CO2YoTZbUr0,7,0.04,positive,Neutral
CO2YoTZbUr0,8,-1.11,negative,slightly negative
CO2YoTZbUr0,9,-0.19,negative,Neutral
CO6n-skQJss,0,0.36,positive,Neutral
CO6n-skQJss,1,-0.28,negative,Neutral
CO6n-skQJss,2,-0.92,negative,slightly negative
CO6n-skQJss,3,-0.02,negative,Neutral
CU6U-gS76K4,0,1.12,positive,slightly positive
CU6U-gS76K4,1,1.03,positive,slightly positive
CU6U-gS76K4,2,0.73,positive,slightly positive
CU6U-gS76K4,3,0.89,positive,slightly positive
CU6U-gS76K4,4,0.3,positive,Neutral
CbRexsp1HKw,0,-0.65,negative,slightly negative
CbRexsp1HKw,1,-0.45,negative,slightly negative
CbRexsp1HKw,2,-0.67,negative,slightly negative
CbRexsp1HKw,3,-0.68,negative,slightly negative
CbRexsp1HKw,4,-0.02,negative,Neutral
CbRexsp1HKw,5,-0.34,negative,Neutral
ChhZna-aBK4,0,0.48,positive,slightly positive
ChhZna-aBK4,1,0.57,positive,slightly positive
ChhZna-aBK4,2,0.73,positive,slightly positive
ChhZna-aBK4,3,-0.35,negative,Neutral
ChhZna-aBK4,4,1.69,positive,positive
ChhZna-aBK4,5,2.05,positive,positive
ChhZna-aBK4,6,-0.11,negative,Neutral
ChhZna-aBK4,7,0.65,positive,slightly positive
ChhZna-aBK4,8,0.17,positive,Neutral
ChhZna-aBK4,9,1.21,positive,slightly positive
ChhZna-aBK4,10,0.09,positive,Neutral
ChhZna-aBK4,11,0.06,positive,Neutral
ChhZna-aBK4,12,-0.24,negative,Neutral
ChhZna-aBK4,13,0.37,positive,Neutral
ChhZna-aBK4,14,0.76,positive,slightly positive
CwF97vXPYX4,0,-2.12,negative,negative
CwF97vXPYX4,1,0.74,positive,slightly positive
DMtFQjrY7Hg,0,0.08,positive,Neutral
DMtFQjrY7Hg,1,0.23,positive,Neutral
DR65no1jCbg,0,2.18,positive,very positive
DR65no1jCbg,1,1.3,positive,positive
DR65no1jCbg,2,1.87,positive,positive
DVAY-u_cJWU,0,0.42,positive,Neutral
DVAY-u_cJWU,1,0.07,positive,Neutral
DVAY-u_cJWU,2,1.86,positive,positive
DebbnL-_rnI,0,1.57,positive,positive
DebbnL-_rnI,1,2.09,positive,positive
DjcZrtcBZi4,0,0.59,positive,slightly positive
DjcZrtcBZi4,1,1.14,positive,slightly positive
DjcZrtcBZi4,2,-0.34,negative,Neutral
DjcZrtcBZi4,3,0.37,positive,Neutral
DjcZrtcBZi4,4,0.95,positive,slightly positive
DjcZrtcBZi4,5,1.36,positive,positive
DjcZrtcBZi4,6,0.02,positive,Neutral
DjcZrtcBZi4,7,0.76,positive,slightly positive
DjcZrtcBZi4,8,0.41,positive,Neutral
DlX-WyVe-D0,0,0.95,positive,slightly positive
DlX-WyVe-D0,1,2.64,positive,very positive
Dm8AL84e11w,0,-0.08,negative,Neutral
Dm8AL84e11w,1,0.14,positive,Neutral
Dm8AL84e11w,2,0.14,positive,Neutral
DnBHq5I52LM,0,-0.28,negative,Neutral
DnBHq5I52LM,1,-1.01,negative,slightly negative
DnBHq5I52LM,2,-0.71,negative,slightly negative
DnBHq5I52LM,3,0.03,positive,Neutral
DnBHq5I52LM,4,-0.14,negative,Neutral
DnBHq5I52LM,5,-0.6,negative,slightly negative
DnBHq5I52LM,6,0.19,positive,Neutral
DnBHq5I52LM,7,-0.09,negative,Neutral
DnBHq5I52LM,8,0.4,positive,Neutral
DnBHq5I52LM,9,-0.42,negative,Neutral
DtbT85s3i94,0,0.03,positive,Neutral
DtbT85s3i94,1,0.62,positive,slightly positive
DtbT85s3i94,2,0.73,positive,slightly positive
DtbT85s3i94,3,0.31,positive,Neutral
DtbT85s3i94,4,1.43,positive,positive
DzdPl68gV5o,0,-0.37,negative,Neutral
DzdPl68gV5o,1,-1.39,negative,negative
E1r0FrFyNTw,0,0.22,positive,Neutral
E1r0FrFyNTw,1,1.69,positive,positive
E1r0FrFyNTw,2,0.16,positive,Neutral
EMS14J0odIE,0,0.53,positive,slightly positive
EMS14J0odIE,1,0.22,positive,Neutral
EMS14J0odIE,2,-0.06,negative,Neutral
EMS14J0odIE,3,-0.11,negative,Neutral
EO_5o9Gup6g,0,0.48,positive,slightly positive
EO_5o9Gup6g,1,-0.61,negative,slightly negative
EO_5o9Gup6g,2,-1.94,negative,negative
EO_5o9Gup6g,3,-0.89,negative,slightly negative
EO_5o9Gup6g,4,-1.05,negative,slightly negative
EO_5o9Gup6g,5,-0.13,negative,Neutral
EO_5o9Gup6g,6,-0.0,negative,Neutral
EO_5o9Gup6g,7,-0.34,negative,Neutral
EO_5o9Gup6g,8,0.02,positive,Neutral
EO_5o9Gup6g,9,-1.39,negative,negative
EO_5o9Gup6g,10,-0.61,negative,slightly negative
EO_5o9Gup6g,11,-1.13,negative,slightly negative
EO_5o9Gup6g,12,0.13,positive,Neutral
EO_5o9Gup6g,13,-0.78,negative,slightly negative
EO_5o9Gup6g,14,-0.01,negative,Neutral
EO_5o9Gup6g,15,-0.72,negative,slightly negative
EO_5o9Gup6g,16,-0.46,negative,slightly negative
EO_5o9Gup6g,17,0.27,positive,Neutral
EO_5o9Gup6g,18,-0.44,negative,slightly negative
EujJ0SwiCRE,0,0.97,positive,slightly positive
EyoMU2yoJPY,0,1.25,positive,slightly positive
EyoMU2yoJPY,1,0.06,positive,Neutral
EyoMU2yoJPY,2,0.61,positive,slightly positive
EyoMU2yoJPY,3,1.02,positive,slightly positive
F2hc2FLOdhI,0,-0.11,negative,Neutral
F2hc2FLOdhI,1,1.5,positive,positive
F2hc2FLOdhI,2,-1.52,negative,negative
F2hc2FLOdhI,3,-0.08,negative,Neutral
F2hc2FLOdhI,4,-0.12,negative,Neutral
F2hc2FLOdhI,5,-0.73,negative,slightly negative
F2hc2FLOdhI,6,0.05,positive,Neutral
F7zQPzwFToE,0,-0.95,negative,slightly negative
F7zQPzwFToE,1,0.08,positive,Neutral
F7zQPzwFToE,2,-0.19,negative,Neutral
F7zQPzwFToE,3,-0.42,negative,Neutral
F8eQI8E-6q4,0,0.22,positive,Neutral
F8eQI8E-6q4,1,-1.05,negative,slightly negative
F8eQI8E-6q4,2,-0.92,negative,slightly negative
FHDVQkU-nGI,0,0.56,positive,slightly positive
FHDVQkU-nGI,1,-0.19,negative,Neutral
FHDVQkU-nGI,2,0.37,positive,Neutral
FHDVQkU-nGI,3,0.44,positive,slightly positive
FHDVQkU-nGI,4,1.05,positive,slightly positive
FHDVQkU-nGI,5,0.92,positive,slightly positive
FHDVQkU-nGI,6,0.77,positive,slightly positive
FHDVQkU-nGI,7,0.08,positive,Neutral
FMenDv3y8jc,0,0.68,positive,slightly positive
FMenDv3y8jc,1,-0.15,negative,Neutral
FMenDv3y8jc,2,0.76,positive,slightly positive
FMenDv3y8jc,3,0.09,positive,Neutral
FMenDv3y8jc,4,0.66,positive,slightly positive
FMenDv3y8jc,5,0.65,positive,slightly positive
F_YaG_pvZrA,0,0.17,positive,Neutral
F_YaG_pvZrA,1,0.62,positive,slightly positive
F_YaG_pvZrA,2,0.71,positive,slightly positive
F_YaG_pvZrA,3,0.72,positive,slightly positive
F_YaG_pvZrA,4,1.65,positive,positive
FqEekswKPWE,0,0.47,positive,slightly positive
FqEekswKPWE,1,0.06,positive,Neutral
FqEekswKPWE,2,0.36,positive,Neutral
FqEekswKPWE,3,0.38,positive,Neutral
FqEekswKPWE,4,0.51,positive,slightly positive
GAVpYuhMZAw,0,0.06,positive,Neutral
GAVpYuhMZAw,1,0.43,positive,slightly positive
GAVpYuhMZAw,2,0.97,positive,slightly positive
GAVpYuhMZAw,3,0.05,positive,Neutral
GAVpYuhMZAw,4,-0.25,negative,Neutral
GAVpYuhMZAw,5,-0.08,negative,Neutral
GAVpYuhMZAw,6,0.45,positive,slightly positive
GAVpYuhMZAw,7,-0.23,negative,Neutral
GAVpYuhMZAw,8,-0.47,negative,slightly negative
GK-Pprzh0t0,0,-1.15,negative,slightly negative
GK-Pprzh0t0,1,-0.7,negative,slightly negative
GK-Pprzh0t0,2,0.4,positive,Neutral
GK-Pprzh0t0,3,-0.1,negative,Neutral
GKsjv42t284,0,1.38,positive,positive
GKsjv42t284,1,0.26,positive,Neutral
GKsjv42t284,2,1.47,positive,positive
GKsjv42t284,3,-0.97,negative,slightly negative
GKsjv42t284,4,0.69,positive,slightly positive
GMa0cIAltnw,0,-0.73,negative,slightly negative
GMa0cIAltnw,1,0.62,positive,slightly positive
GMa0cIAltnw,2,-1.47,negative,negative
GMa0cIAltnw,3,-1.8,negative,negative
GNP0PFas12Y,0,0.92,positive,slightly positive
GNP0PFas12Y,1,0.68,positive,slightly positive
GNP0PFas12Y,2,0.46,positive,slightly positive
GNP0PFas12Y,3,1.15,positive,slightly positive
GNP0PFas12Y,4,0.2,positive,Neutral
GNP0PFas12Y,5,1.07,positive,slightly positive
GNP0PFas12Y,6,1.89,positive,positive
GO0V4ZGSF28,0,0.15,positive,Neutral
GXIfrEUJ5d4,0,-0.23,negative,Neutral
GXIfrEUJ5d4,1,0.53,positive,slightly positive
Gc_zIjqqUys,0,0.19,positive,Neutral
Gc_zIjqqUys,1,0.59,positive,slightly positive
Gc_zIjqqUys,2,0.35,positive,Neutral
GlShH_ua_GU,0,0.58,positive,slightly positive
GmpDbIstUdc,0,0.69,positive,slightly positive
GmpDbIstUdc,1,1.17,positive,slightly positive
GmpDbIstUdc,2,0.58,positive,slightly positive
H-74k5vclCU,0,0.47,positive,slightly positive
H-74k5vclCU,1,0.43,positive,slightly positive
H-74k5vclCU,2,1.23,positive,slightly positive
H9BNzzxlscA,0,0.31,positive,Neutral
H9BNzzxlscA,1,-0.03,negative,Neutral
H9BNzzxlscA,2,0.53,positive,slightly positive
H9BNzzxlscA,3,-0.37,negative,Neutral
H9BNzzxlscA,4,-0.03,negative,Neutral
HA2AiTz-qxc,0,-0.57,negative,slightly negative
HA2AiTz-qxc,1,0.15,positive,Neutral
HA2AiTz-qxc,2,-0.11,negative,Neutral
HAnQVHOd3hg,0,-0.4,negative,Neutral
HAnQVHOd3hg,1,0.6,positive,slightly positive
HAnQVHOd3hg,2,-0.45,negative,slightly negative
HFPGeaEPy9o,0,-0.53,negative,slightly negative
HFPGeaEPy9o,1,-0.92,negative,slightly negative
HFPGeaEPy9o,2,-0.41,negative,Neutral
HFPGeaEPy9o,3,0.02,positive,Neutral
HJTxq72GuMs,0,1.2,positive,slightly positive
HJTxq72GuMs,1,0.49,positive,slightly positive
HJTxq72GuMs,2,-0.7,negative,slightly negative
HJTxq72GuMs,3,0.54,positive,slightly positive
HJTxq72GuMs,4,-0.36,negative,Neutral
HMRqR-P68Ws,0,0.54,positive,slightly positive
HMRqR-P68Ws,1,-0.18,negative,Neutral
HMRqR-P68Ws,2,-0.89,negative,slightly negative
HMRqR-P68Ws,3,0.31,positive,Neutral
HMRqR-P68Ws,4,0.32,positive,Neutral
HMRqR-P68Ws,5,-0.21,negative,Neutral
HMRqR-P68Ws,6,-1.11,negative,slightly negative
HMRqR-P68Ws,7,-0.64,negative,slightly negative
HMRqR-P68Ws,8,0.57,positive,slightly positive
HR18U0yAlTc,0,1.0,positive,slightly positive
HR18U0yAlTc,1,0.03,positive,Neutral
HR18U0yAlTc,2,0.13,positive,Neutral
HR18U0yAlTc,3,-0.05,negative,Neutral
HR18U0yAlTc,4,0.76,positive,slightly positive
HR18U0yAlTc,5,2.26,positive,very positive
H_x5O9GdknI,0,-0.65,negative,slightly negative
H_x5O9GdknI,1,0.15,positive,Neutral
HbaycY0VuZk,0,0.68,positive,slightly positive
HbaycY0VuZk,1,1.44,positive,positive
HbaycY0VuZk,2,0.75,positive,slightly positive
Hq3cHc6X8BM,0,0.98,positive,slightly positive
I9iV9q3ePhI,0,0.1,positive,Neutral
I9iV9q3ePhI,1,0.51,positive,slightly positive
I9iV9q3ePhI,2,0.16,positive,Neutral
IHp8hd1jm6k,0,1.04,positive,slightly positive
IHp8hd1jm6k,1,0.81,positive,slightly positive
IHp8hd1jm6k,2,1.92,positive,positive
IHp8hd1jm6k,3,0.63,positive,slightly positive
IHp8hd1jm6k,4,0.49,positive,slightly positive
IHp8hd1jm6k,5,0.7,positive,slightly positive
IHp8hd1jm6k,6,0.24,positive,Neutral
IHp8hd1jm6k,7,1.79,positive,positive
IHp8hd1jm6k,8,0.43,positive,Neutral
IHp8hd1jm6k,9,1.81,positive,positive
IHp8hd1jm6k,10,0.04,positive,Neutral
IHp8hd1jm6k,11,0.93,positive,slightly positive
IHp8hd1jm6k,12,0.32,positive,Neutral
IHp8hd1jm6k,13,1.14,positive,slightly positive
IHp8hd1jm6k,14,0.98,positive,slightly positive
IHp8hd1jm6k,15,0.62,positive,slightly positive
IHp8hd1jm6k,16,-0.09,negative,Neutral
IHp8hd1jm6k,17,0.85,positive,slightly positive
IHp8hd1jm6k,18,0.93,positive,slightly positive
IHp8hd1jm6k,19,1.25,positive,slightly positive
IHp8hd1jm6k,20,0.21,positive,Neutral
IHp8hd1jm6k,21,-0.45,negative,slightly negative
IHp8hd1jm6k,22,-0.69,negative,slightly negative
IHp8hd1jm6k,23,-0.19,negative,Neutral
IHp8hd1jm6k,24,0.29,positive,Neutral
IHp8hd1jm6k,25,0.21,positive,Neutral
IHp8hd1jm6k,26,-0.6,negative,slightly negative
IHp8hd1jm6k,27,-0.18,negative,Neutral
IHp8hd1jm6k,28,0.64,positive,slightly positive
IHp8hd1jm6k,29,-0.12,negative,Neutral
IHp8hd1jm6k,30,0.23,positive,Neutral
IIPYcCii7Sg,0,0.54,positive,slightly positive
IIPYcCii7Sg,1,0.46,positive,slightly positive
IIPYcCii7Sg,2,-0.56,negative,slightly negative
IIPYcCii7Sg,3,0.87,positive,slightly positive
IIPYcCii7Sg,4,0.23,positive,Neutral
IIPYcCii7Sg,5,-0.82,negative,slightly negative
IOpWjKAHG8Q,0,-0.14,negative,Neutral
IOpWjKAHG8Q,1,0.46,positive,slightly positive
IOpWjKAHG8Q,2,0.08,positive,Neutral
IOpWjKAHG8Q,3,-0.38,negative,Neutral
IOpWjKAHG8Q,4,0.3,positive,Neutral
IOpWjKAHG8Q,5,0.76,positive,slightly positive
IRSxo_XXArg,0,0.67,positive,slightly positive
IRSxo_XXArg,1,-0.15,negative,Neutral
IRSxo_XXArg,2,-0.08,negative,Neutral
IRSxo_XXArg,3,1.13,positive,slightly positive
IRSxo_XXArg,4,2.07,positive,positive
IRSxo_XXArg,5,1.08,positive,slightly positive
IRSxo_XXArg,6,0.61,positive,slightly positive
IRSxo_XXArg,7,0.91,positive,slightly positive
Ie6sDptjAsU,0,-0.53,negative,slightly negative
Iemw8vqt-54,0,1.0,positive,slightly positive
Iemw8vqt-54,1,0.08,positive,Neutral
Iemw8vqt-54,2,0.97,positive,slightly positive
Iemw8vqt-54,3,0.24,positive,Neutral
Iemw8vqt-54,4,0.42,positive,Neutral
Iemw8vqt-54,5,-0.47,negative,slightly negative
JATMzuV6sUE,0,0.22,positive,Neutral
JHJOK6cdW-0,0,-0.06,negative,Neutral
JHJOK6cdW-0,1,0.56,positive,slightly positive
JHJOK6cdW-0,2,-0.18,negative,Neutral
JHJOK6cdW-0,3,0.56,positive,slightly positive
JHJOK6cdW-0,4,0.89,positive,slightly positive
JKueLneBoik,0,0.25,positive,Neutral
JKueLneBoik,1,0.4,positive,Neutral
JKueLneBoik,2,-0.47,negative,slightly negative
JKueLneBoik,3,-0.5,negative,slightly negative
JKueLneBoik,4,1.62,positive,positive
JKueLneBoik,5,-0.19,negative,Neutral
JNhqI4JtPXA,0,2.31,positive,very positive
JNhqI4JtPXA,1,0.45,positive,slightly positive
JNhqI4JtPXA,2,0.14,positive,Neutral
JNhqI4JtPXA,3,-1.08,negative,slightly negative
JNhqI4JtPXA,4,0.29,positive,Neutral
JXYot3NDQn0,0,1.69,positive,positive
JXYot3NDQn0,1,1.48,positive,positive
Jz1oMq6l-ZM,0,0.14,positive,Neutral
Jz1oMq6l-ZM,1,1.7,positive,positive
Jz1oMq6l-ZM,2,-0.67,negative,slightly negative
Jz1oMq6l-ZM,3,-0.01,negative,Neutral
Jz1oMq6l-ZM,4,-0.78,negative,slightly negative
Jz1oMq6l-ZM,5,-0.81,negative,slightly negative
Jz1oMq6l-ZM,6,-0.38,negative,Neutral
Jz1oMq6l-ZM,7,-0.1,negative,Neutral
Jz1oMq6l-ZM,8,0.06,positive,Neutral
KB5hSnV1emg,0,0.54,positive,slightly positive
KB5hSnV1emg,1,-0.12,negative,Neutral
KB5hSnV1emg,2,-0.4,negative,Neutral
KB5hSnV1emg,3,0.67,positive,slightly positive
KB5hSnV1emg,4,0.07,positive,Neutral
KB5hSnV1emg,5,0.57,positive,slightly positive
KB5hSnV1emg,6,0.46,positive,slightly positive
KB5hSnV1emg,7,0.33,positive,Neutral
KB5hSnV1emg,8,0.44,positive,slightly positive
KB5hSnV1emg,9,-0.03,negative,Neutral
KRje7su4I5U,0,0.91,positive,slightly positive
KRje7su4I5U,1,0.72,positive,slightly positive
KRje7su4I5U,2,-0.04,negative,Neutral
KRje7su4I5U,3,-0.72,negative,slightly negative
KRje7su4I5U,4,0.16,positive,Neutral
KRje7su4I5U,5,2.39,positive,very positive
KRje7su4I5U,6,-0.56,negative,slightly negative
KXsjl0DKgL0,0,1.18,positive,slightly positive
KYQTwFVBzME,0,0.83,positive,slightly positive
KZzFCrEyKF0,0,0.45,positive,slightly positive
KZzFCrEyKF0,1,-0.02,negative,Neutral
KZzFCrEyKF0,2,-0.17,negative,Neutral
KZzFCrEyKF0,3,-0.13,negative,Neutral
KanWhGY33Hk,0,-0.13,negative,Neutral
KanWhGY33Hk,1,-1.05,negative,slightly negative
KanWhGY33Hk,2,0.23,positive,Neutral
Kn5eKHlPD0k,0,0.4,positive,Neutral
Kn5eKHlPD0k,1,-0.99,negative,slightly negative
Kn5eKHlPD0k,2,-0.28,negative,Neutral
Kn5eKHlPD0k,3,-0.59,negative,slightly negative
Kn5eKHlPD0k,4,0.5,positive,slightly positive
Kn5eKHlPD0k,5,0.16,positive,Neutral
Kn5eKHlPD0k,6,0.78,positive,slightly positive
Kn99u05vlpA,0,1.04,positive,slightly positive
Kn99u05vlpA,1,0.72,positive,slightly positive
Kn99u05vlpA,2,-0.13,negative,Neutral
Kn99u05vlpA,3,0.95,positive,slightly positive
KrmVX-HANew,0,1.34,positive,positive
KrmVX-HANew,1,-0.14,negative,Neutral
KrmVX-HANew,2,-0.19,negative,Neutral
Kyz32PTyP4I,0,2.26,positive,very positive
Kyz32PTyP4I,1,1.55,positive,positive
Kyz32PTyP4I,2,0.8,positive,slightly positive
Kyz32PTyP4I,3,0.5,positive,slightly positive
Kyz32PTyP4I,4,1.11,positive,slightly positive
L-7oRnbi9-w,0,0.49,positive,slightly positive
L-7oRnbi9-w,1,0.62,positive,slightly positive
L-7oRnbi9-w,2,0.39,positive,Neutral
L-a4Sh6iAcw,0,0.16,positive,Neutral
L-a4Sh6iAcw,1,0.19,positive,Neutral
L-a4Sh6iAcw,2,-0.52,negative,slightly negative
L-a4Sh6iAcw,3,0.25,positive,Neutral
L-a4Sh6iAcw,4,0.28,positive,Neutral
L-a4Sh6iAcw,5,0.48,positive,slightly positive
LD3HYOwk1Bc,0,-0.15,negative,Neutral
LD3HYOwk1Bc,1,0.14,positive,Neutral
LDKWr94J0wM,0,0.05,positive,Neutral
LDKWr94J0wM,1,1.38,positive,positive
LDKWr94J0wM,2,0.17,positive,Neutral
LDKWr94J0wM,3,0.44,positive,slightly positive
LDKWr94J0wM,4,0.82,positive,slightly positive
LDKWr94J0wM,5,0.8,positive,slightly positive
LDKWr94J0wM,6,0.97,positive,slightly positive
LFOwCSiGOvw,0,-1.09,negative,slightly negative
LFOwCSiGOvw,1,-0.42,negative,Neutral
LFOwCSiGOvw,2,-0.16,negative,Neutral
LJGL2sGvSS0,0,1.89,positive,positive
LJGL2sGvSS0,1,1.45,positive,positive
LJGL2sGvSS0,2,1.37,positive,positive
LJGL2sGvSS0,3,0.64,positive,slightly positive
LJGL2sGvSS0,4,0.6,positive,slightly positive
LJGL2sGvSS0,5,0.57,positive,slightly positive
LJGL2sGvSS0,6,0.62,positive,slightly positive
LJGL2sGvSS0,7,0.39,positive,Neutral
LJGL2sGvSS0,8,1.25,positive,slightly positive
LJGL2sGvSS0,9,0.19,positive,Neutral
LJGL2sGvSS0,10,-0.47,negative,slightly negative
LJGL2sGvSS0,11,1.09,positive,slightly positive
LJGL2sGvSS0,12,1.28,positive,slightly positive
LJGL2sGvSS0,13,1.25,positive,slightly positive
LJGL2sGvSS0,14,1.02,positive,slightly positive
LJGL2sGvSS0,15,0.82,positive,slightly positive
LJGL2sGvSS0,16,0.86,positive,slightly positive
LJGL2sGvSS0,17,0.17,positive,Neutral
LJGL2sGvSS0,18,1.9,positive,positive
LJGL2sGvSS0,19,0.03,positive,Neutral
LJGL2sGvSS0,20,1.72,positive,positive
LJGL2sGvSS0,21,0.29,positive,Neutral
LJGL2sGvSS0,22,1.02,positive,slightly positive
LcfubBagG6Q,0,0.53,positive,slightly positive
LcfubBagG6Q,1,0.67,positive,slightly positive
LcfubBagG6Q,2,1.4,positive,positive
LcfubBagG6Q,3,1.88,positive,positive
LcfubBagG6Q,4,1.16,positive,slightly positive
LcfubBagG6Q,5,-0.5,negative,slightly negative
LcfubBagG6Q,6,0.39,positive,Neutral
LcfubBagG6Q,7,1.13,positive,slightly positive
LcfubBagG6Q,8,0.81,positive,slightly positive
LcfubBagG6Q,9,-0.85,negative,slightly negative
LcfubBagG6Q,10,1.86,positive,positive
LcfubBagG6Q,11,1.16,positive,slightly positive
LcfubBagG6Q,12,0.56,positive,slightly positive
LcfubBagG6Q,13,0.57,positive,slightly positive
LpTbjgELALo,0,-0.32,negative,Neutral
LpTbjgELALo,1,0.72,positive,slightly positive
LtlL-03S79Q,0,0.84,positive,slightly positive
LtlL-03S79Q,1,0.49,positive,slightly positive
LtlL-03S79Q,2,0.43,positive,slightly positive
LtlL-03S79Q,3,1.44,positive,positive
LtlL-03S79Q,4,1.8,positive,positive
LtlL-03S79Q,5,1.22,positive,slightly positive
LueQT0vY1zI,0,0.39,positive,Neutral
LyOq9mOEPuk,0,-0.18,negative,Neutral
LyOq9mOEPuk,1,0.66,positive,slightly positive
LyOq9mOEPuk,2,-1.34,negative,negative
M6HKUzJNlsE,0,-0.04,negative,Neutral
M6HKUzJNlsE,1,0.38,positive,Neutral
M6HKUzJNlsE,2,-0.04,negative,Neutral
M6HKUzJNlsE,3,-0.35,negative,Neutral
M6HKUzJNlsE,4,1.65,positive,positive
M6HKUzJNlsE,5,0.66,positive,slightly positive
MHVrwCEWLPI,0,-0.78,negative,slightly negative
MHVrwCEWLPI,1,1.07,positive,slightly positive
MHVrwCEWLPI,2,0.83,positive,slightly positive
MHVrwCEWLPI,3,0.41,positive,Neutral
MHyW857u_X8,0,1.74,positive,positive
MHyW857u_X8,1,-0.39,negative,Neutral
MHyW857u_X8,2,2.2,positive,very positive
MHyW857u_X8,3,0.38,positive,Neutral
MHyW857u_X8,4,1.23,positive,slightly positive
MHyW857u_X8,5,0.74,positive,slightly positive
MHyW857u_X8,6,0.48,positive,slightly positive
MHyW857u_X8,7,2.09,positive,positive
MLegxOZBGUc,0,2.14,positive,positive
MM2qPdnRmQ8,0,0.59,positive,slightly positive
MM2qPdnRmQ8,1,0.17,positive,Neutral
MSHBEntSDjU,0,0.32,positive,Neutral
MYEyQUpMe3k,0,0.37,positive,Neutral
MYEyQUpMe3k,1,-0.37,negative,Neutral
MYEyQUpMe3k,2,0.18,positive,Neutral
MYEyQUpMe3k,3,0.15,positive,Neutral
MYEyQUpMe3k,4,0.18,positive,Neutral
MYEyQUpMe3k,5,0.3,positive,Neutral
MYEyQUpMe3k,6,0.45,positive,slightly positive
MYEyQUpMe3k,7,0.07,positive,Neutral
MZUr1DfYNNw,0,-0.11,negative,Neutral
MZUr1DfYNNw,1,0.25,positive,Neutral
MZUr1DfYNNw,2,0.29,positive,Neutral
MtIklGnIMGo,0,-0.38,negative,Neutral
MvEw24PU2Ac,0,0.58,positive,slightly positive
MvEw24PU2Ac,1,-1.17,negative,slightly negative
MvEw24PU2Ac,2,0.63,positive,slightly positive
N-NnCI6U52c,0,2.01,positive,positive
N-NnCI6U52c,1,1.61,positive,positive
N0d2JL7JC1s,0,0.47,positive,slightly positive
N2nCB34Am-E,0,0.01,positive,Neutral
N2nCB34Am-E,1,0.57,positive,slightly positive
NIpuKcoJhGM,0,1.0,positive,slightly positive
NIpuKcoJhGM,1,-0.49,negative,slightly negative
NIpuKcoJhGM,2,0.65,positive,slightly positive
NOGhjdK-rDI,0,-1.61,negative,negative
NVLPURuAVLU,0,0.06,positive,Neutral
NVLPURuAVLU,1,0.64,positive,slightly positive
NVLPURuAVLU,2,-0.39,negative,Neutral
NaWmaHwjElo,0,0.16,positive,Neutral
NaWmaHwjElo,1,0.42,positive,Neutral
NgENhhXf0LE,0,2.12,positive,positive
NiAjz4ciA60,0,1.45,positive,positive
NiAjz4ciA60,1,0.36,positive,Neutral
NiAjz4ciA60,2,-0.2,negative,Neutral
NiAjz4ciA60,3,0.41,positive,Neutral
NlrCjfHELLE,0,0.71,positive,slightly positive
NoOt0oU843M,0,0.97,positive,slightly positive
NoOt0oU843M,1,0.76,positive,slightly positive
NoOt0oU843M,2,0.63,positive,slightly positive
NoOt0oU843M,3,0.62,positive,slightly positive
NoOt0oU843M,4,0.43,positive,slightly positive
NocexkPXja8,0,-1.24,negative,slightly negative
NocexkPXja8,1,-0.27,negative,Neutral
NocexkPXja8,2,-0.65,negative,slightly negative
NocexkPXja8,3,-1.97,negative,negative
NocexkPXja8,4,-0.69,negative,slightly negative
